Character	Character Label	State Symbol	State Label	Entity ID	Entity Label	Quality ID	Quality Label	Related Entity ID	Related Entity Label	
76	Mouth length, including maxillary shank	0	reaching vertical through rostral margin of orbit	UBERON:0000165 and (BFO:0000051 some UBERONTEMP:d176af29-e3f6-4cfa-a8ee-d26740652bfd)	mouth and (has_part some 'maxillary shank')	PATOTEMP:8db5b1bf-0fd1-4d65-a1d3-6fbb9c48b74a	'extends to'	BSPO:0000671 and (BFO:0000050 some UBERON:2001967)	'anterior margin' and (part_of some orbit)
76	Mouth length, including maxillary shank	1	not reaching vertical through rostral margin of orbit	UBERON:0000165 and (BFO:0000051 some UBERONTEMP:d176af29-e3f6-4cfa-a8ee-d26740652bfd)	mouth and (has_part some 'maxillary shank')	PATO:0000574	'decreased length'		
76	Mouth length, including maxillary shank	1	not reaching vertical through rostral margin of orbit	UBERON:0000165 and (BFO:0000051 some UBERONTEMP:d176af29-e3f6-4cfa-a8ee-d26740652bfd)	mouth and (has_part some 'maxillary shank')	PATO:0000140 and (PHENOSCAPE:complement_of some PATOTEMP:8db5b1bf-0fd1-4d65-a1d3-6fbb9c48b74a)	position and (not some 'extends to')	BSPO:0000671 and (BFO:0000050 some UBERON:2001967)	'anterior margin' and (part_of some orbit)
77	Prootic, entocarotid fossa (GNC30)	0	present as distinct fossa within the recessus vena jugularis	UBERONTEMP:0ac04df7-2f9b-4c8a-bb52-f46b396e82b9	'entocarotid fossa'	PATO:0002261	'located in'	UBERONTEMP:65e056b3-ec2f-4eba-a8e5-c12b137f1060	'recessus vena jugularis'
77	Prootic, entocarotid fossa (GNC30)	1	reduced/absent	UBERONTEMP:0ac04df7-2f9b-4c8a-bb52-f46b396e82b9	'entocarotid fossa'	PATO:0000587	'decreased size'		
77	Prootic, entocarotid fossa (GNC30)	1	reduced/absent	UBERONTEMP:0ac04df7-2f9b-4c8a-bb52-f46b396e82b9	'entocarotid fossa'	PATO:0000462	absent		
78	M. sternohyoideus (AM03-92)	0	absent	UBERON:0001107	'sternohyoid muscle'	PATO:0000462	absent		
78	M. sternohyoideus (AM03-92)	1	present	UBERON:0001107	'sternohyoid muscle'	PATO:0000467	present		
79	MEB petrosal, pars canalicularis, incus contact, presence	0	absent	UBERONTEMP:5b20659c-8d12-4809-9f5a-ad4bb047fc65	'pars canalicularis of petrosal'	PATO:0001505	'separated from'	UBERON:0001688	incus
79	MEB petrosal, pars canalicularis, incus contact, presence	1	present	UBERONTEMP:5b20659c-8d12-4809-9f5a-ad4bb047fc65	'pars canalicularis of petrosal'	PATO:0001961	'in contact with'	UBERON:0001688	incus
80	Development - Trophoblast presence	0	absent	UBERON:0000088	trophoblast	PATO:0000462	absent		
80	Development - Trophoblast presence	1	present	UBERON:0000088	trophoblast	PATO:0000467	present		
81	Myology - M. extensor pollicis brevis insertion on second phalanx of digit I presence	0	absent	UBERONTEMP:0eca0bcc-9e29-446d-bd9a-619176176347 and (UBERON:has_muscle_insertion some UBERON:0004337)	'extensor pollicis brevis muscle' and (has_muscle_insertion some 'distal phalanx of manual digit 1')	PATO:0000462	absent		
81	Myology - M. extensor pollicis brevis insertion on second phalanx of digit I presence	1	present	UBERONTEMP:0eca0bcc-9e29-446d-bd9a-619176176347 and (UBERON:has_muscle_insertion some UBERON:0004337)	'extensor pollicis brevis muscle' and (has_muscle_insertion some 'distal phalanx of manual digit 1')	PATO:0000467	present		
82	Supinator process	0	large, strongly angled relative to shaft, separated from it by groove	UBERON:4200037	'supinator process'	PATO:0000586	'increased size'		
82	Supinator process	0	large, strongly angled relative to shaft, separated from it by groove	UBERON:0006846 and (RO:0002220 some UBERON:0004652) and (RO:0002220 some UBERON:4200037)	groove and (adjacent_to some 'humerus diaphysis') and (adjacent_to some 'supinator process')	PATO:0000467	present		
82	Supinator process	0	large, strongly angled relative to shaft, separated from it by groove	UBERON:4200037	'supinator process'	PATOTEMP:a4fdce41-a94e-44b8-af9f-733cad982efb	'strongly angled relative to'	UBERON:0004652	'humerus diaphysis'
82	Supinator process	1	large, parallel to shaft, separated from it by groove	UBERON:4200037	'supinator process'	PATO:0000586	'increased size'		
82	Supinator process	1	large, parallel to shaft, separated from it by groove	UBERON:4200037	'supinator process'	PATO:0002272	'parallel to'	UBERON:0004652	'humerus diaphysis'
82	Supinator process	1	large, parallel to shaft, separated from it by groove	UBERON:0006846 and (RO:0002220 some UBERON:0004652) and (RO:0002220 some UBERON:4200037)	groove and (adjacent_to some 'humerus diaphysis') and (adjacent_to some 'supinator process')	PATO:0000467	present		
82	Supinator process	2	small, confluent with shaft	UBERON:4200037	'supinator process'	PATO:0000587	'decreased size'		
82	Supinator process	2	small, confluent with shaft	UBERON:4200037	'supinator process'	PATOTEMP:7e0f3ba2-db14-4413-bd25-d910c11ac25f	'continuous with'	UBERON:0004652	'humerus diaphysis'
83	Sensory pores at corner of upper and lower lip	0	absent	UBERONTEMP:021ff296-2e02-4da5-af3b-b3e7220ac03b and (BFO:0000050 some (BSPO:0000082 and (BFO:0000050 some UBERON:0001834)))	'sensory pore' and (part_of some ('lateral region' and (part_of some 'upper lip')))	PATO:0000462	absent		
83	Sensory pores at corner of upper and lower lip	0	absent	UBERONTEMP:021ff296-2e02-4da5-af3b-b3e7220ac03b and (BFO:0000050 some (BSPO:0000082 and (BFO:0000050 some UBERON:0001835)))	'sensory pore' and (part_of some ('lateral region' and (part_of some 'lower lip')))	PATO:0000462	absent		
83	Sensory pores at corner of upper and lower lip	1	present	UBERONTEMP:021ff296-2e02-4da5-af3b-b3e7220ac03b and (BFO:0000050 some (BSPO:0000082 and (BFO:0000050 some UBERON:0001834)))	'sensory pore' and (part_of some ('lateral region' and (part_of some 'upper lip')))	PATO:0000467	present		
83	Sensory pores at corner of upper and lower lip	1	present	UBERONTEMP:021ff296-2e02-4da5-af3b-b3e7220ac03b and (BFO:0000050 some (BSPO:0000082 and (BFO:0000050 some UBERON:0001835)))	'sensory pore' and (part_of some ('lateral region' and (part_of some 'lower lip')))	PATO:0000467	present		
84	Nasolacrimal duct	0	present	UBERON:0002392	'nasolacrimal duct'	PATO:0000467	present		
84	Nasolacrimal duct	1	absent	UBERON:0002392	'nasolacrimal duct'	PATO:0000462	absent		
85	Midbody spot	0	present below upper lateral line	UBERON:2002283	'melanophore spot'	PATO:0001196	'ventral to'	UBERONTEMP:2e283d18-0137-43ce-948f-1704f1d0a0a7	'upper lateral line'
85	Midbody spot	2	absent	UBERON:2002283 and (RO:0002220 some UBERON:0010202)	'melanophore spot' and (adjacent_to some 'lateral line')	PATO:0000462	absent		
85	Midbody spot	1	present above or straddling lateral line	UBERON:2002283	'melanophore spot'	PATO:0001233	'dorsal to'	UBERONTEMP:2e283d18-0137-43ce-948f-1704f1d0a0a7	'upper lateral line'
85	Midbody spot	1	present above or straddling lateral line	UBERON:2002283	'melanophore spot'	PATOTEMP:1077a5a0-91fa-4b04-bf06-0ab12a965272	straddling	UBERONTEMP:2e283d18-0137-43ce-948f-1704f1d0a0a7	'upper lateral line'
86	Metapterygium connects with distinct series of distal radials articulating proximodistally to form a short or long axis	0	absent	UBERON:4400000 and (RO:0002150 some UBERON:2001588)	metapterygium and (connected_to some 'pectoral fin distal radial')	PATO:0000140	position		
86	Metapterygium connects with distinct series of distal radials articulating proximodistally to form a short or long axis	1	present	UBERON:4400000 and (RO:0002150 some UBERON:2001588)	metapterygium and (connected_to some 'pectoral fin distal radial')	PATO:0000140	position		
87	Internal carotid foramina	0	present	UBERONTEMP:46dcc2cd-1967-4492-b759-16a89a8c15cb	'internal carotid foramen'	PATO:0000467	present		
87	Internal carotid foramina	1	absent	UBERONTEMP:46dcc2cd-1967-4492-b759-16a89a8c15cb	'internal carotid foramen'	PATO:0000462	absent		
88	Neurology, dorsal leg muscles (E143)	0	peroneal nerve present	UBERON:0001324	'common fibular nerve'	PATO:0000467	present		
88	Neurology, dorsal leg muscles (E143)	1	peroneal nerve absent, interosseus innervation	UBERON:0001324	'common fibular nerve'	PATO:0000462	absent		
88	Neurology, dorsal leg muscles (E143)	1	peroneal nerve absent, interosseus innervation	UBERON:0001324	'common fibular nerve'	PATO:0000141	structure		
89	Quadrate condyle	0	absent	UBERONTEMP:24ee2473-1c50-4d40-a2e9-5ddd3b2970ec	'quadrate condyle'	PATO:0000462	absent		
89	Quadrate condyle	1	present	UBERONTEMP:24ee2473-1c50-4d40-a2e9-5ddd3b2970ec	'quadrate condyle'	PATO:0000467	present		
90	Frontals, contact the maxilla anteriorly (E4sc)	0	absent	BSPO:0000071 and (BFO:0000050 some UBERON:0000209)	'anterior region' and (part_of some 'tetrapod frontal bone')	PATO:0001505	'separated from'	UBERON:0002397	maxilla
90	Frontals, contact the maxilla anteriorly (E4sc)	1	present	BSPO:0000071 and (BFO:0000050 some UBERON:0000209)	'anterior region' and (part_of some 'tetrapod frontal bone')	PATO:0001961	'in contact with'	UBERON:0002397	maxilla
91	Palatine and pterygoid:	0	separate elements	UBERON:0001682	'palatine bone'	PATO:0001505	'separated from'	UBERON:0006720	'pterygoid muscle'
91	Palatine and pterygoid:	1	fused	UBERON:0001682	'palatine bone'	PATO:0000642	'fused with'	UBERON:0010389	'pterygoid bone'
92	Cervical ribs	0	straight and extending posterolaterally, without anterior process	UBERON:0004529 and (BFO:0000050 some (BSPO:0000071 and (BFO:0000050 some UBERONTEMP:d522e981-3a43-4cab-9862-4344b5c3ff22)))	'anatomical projection' and (part_of some ('anterior region' and (part_of some 'cervical rib')))	PATO:0000462	absent		
92	Cervical ribs	0	straight and extending posterolaterally, without anterior process	UBERONTEMP:d522e981-3a43-4cab-9862-4344b5c3ff22	'cervical rib'	PATO:0002180	straight		
92	Cervical ribs	0	straight and extending posterolaterally, without anterior process	UBERONTEMP:d522e981-3a43-4cab-9862-4344b5c3ff22	'cervical rib'	PATOTEMP:a8d36563-bd4d-4f7e-ab33-dd28adf1ce80	'posteriolaterally extended'		
92	Cervical ribs	1	plowshare-shaped, with rib shafts parallel to centra	UBERONTEMP:d522e981-3a43-4cab-9862-4344b5c3ff22	'cervical rib'	PATOTEMP:1bf5985d-5bbc-49df-ac82-969979dd9c3c	plowshare-shaped		
92	Cervical ribs	1	plowshare-shaped, with rib shafts parallel to centra	UBERON:0002231 and (BFO:0000050 some UBERONTEMP:d522e981-3a43-4cab-9862-4344b5c3ff22)	'body of rib' and (part_of some 'cervical rib')	PATO:0002272	'parallel to'	UBERON:0001075	'vertebral centrum'
93	Posterior tectum	0	absent	UBERONTEMP:69d443e4-368e-4754-8ca1-a2e702f2ac97	'posterior tectum'	PATO:0000462	absent		
93	Posterior tectum	1	present	UBERONTEMP:69d443e4-368e-4754-8ca1-a2e702f2ac97	'posterior tectum'	PATO:0000467	present		
94	Manual intermedium size relative to centrale	0	larger	UBERON:3010069	'intermedium (fore)'	PATO:0000586	'increased size'	UBERON:3010060	'centrale (fore)'
94	Manual intermedium size relative to centrale	1	smaller	UBERON:3010069	'intermedium (fore)'	PATO:0000587	'decreased size'	UBERON:3010060	'centrale (fore)'
94	Manual intermedium size relative to centrale	2	intermedium lost	UBERON:3010069	'intermedium (fore)'	PATO:0000462	absent		
95	p1 hypoconid presence on Lp1	0	absent	UBERONTEMP:af7baeed-9ce1-4f9b-87d2-a1ee4f414cba and (BFO:0000050 some UBERONTEMP:31f522c3-c02f-42a7-b998-4881dffb8536)	hypoconid and (part_of some 'lower premolar 1')	PATO:0000462	absent		
95	p1 hypoconid presence on Lp1	1	present	UBERONTEMP:af7baeed-9ce1-4f9b-87d2-a1ee4f414cba and (BFO:0000050 some UBERONTEMP:31f522c3-c02f-42a7-b998-4881dffb8536)	hypoconid and (part_of some 'lower premolar 1')	PATO:0000467	present		
96	Rictal bristles:	0	absent	UBERONTEMP:75dafdaf-a59c-42ab-94e6-4816a29edb2f	'rictal bristle'	PATO:0000462	absent		
96	Rictal bristles:	1	present	UBERONTEMP:75dafdaf-a59c-42ab-94e6-4816a29edb2f	'rictal bristle'	PATO:0000467	present		
97	Paired fin radials barely extend beyond level of body wall	0	absent	UBERON:1500006	'paired fin radial'	PATO:0000140 and (PHENOSCAPE:complement_of some PATOTEMP:cff1bd0c-3563-4142-af20-cbc4d984b6f6)	position and (not some 'extends beyond')	UBERON:0000309	'body wall'
97	Paired fin radials barely extend beyond level of body wall	1	present	UBERON:1500006	'paired fin radial'	PATOTEMP:cff1bd0c-3563-4142-af20-cbc4d984b6f6	'extends beyond'	UBERON:0000309	'body wall'
98	Caudal fin spot position	0	dorsal to lateral line	UBERON:2002283 and (BFO:0000050 some UBERON:4000164)	'melanophore spot' and (part_of some 'caudal fin')	PATO:0001233	'dorsal to'	UBERON:0010202	'lateral line'
98	Caudal fin spot position	2	vertical stripe across tail	UBERON:2002283 and (BFO:0000050 some UBERON:4000164)	'melanophore spot' and (part_of some 'caudal fin')	UBERONTEMP:f5082db7-70f4-44be-a15b-329301005f0c	'vertical stripe'		
98	Caudal fin spot position	1	straddling lateral line	UBERON:2002283 and (BFO:0000050 some UBERON:4000164)	'melanophore spot' and (part_of some 'caudal fin')	PATOTEMP:1077a5a0-91fa-4b04-bf06-0ab12a965272	straddling	UBERON:0010202	'lateral line'
99	MEB entotympanic, rostral element, presence	0	absent	UBERONTEMP:c5825cfa-edc2-4717-8625-90ac3f8b6dd3	'rostral entotympanic element'	PATO:0000462	absent		
99	MEB entotympanic, rostral element, presence	1	present	UBERONTEMP:c5825cfa-edc2-4717-8625-90ac3f8b6dd3	'rostral entotympanic element'	PATO:0000467	present		
100	Anterior part of dentary	0	with teeth	UBERON:0001091 and (BFO:0000050 some (BSPO:0000071 and (BFO:0000050 some UBERON:0004742)))	'calcareous tooth' and (part_of some ('anterior region' and (part_of some dentary)))	PATO:0000467	present		
100	Anterior part of dentary	1	edentulous	UBERON:0001091 and (BFO:0000050 some (BSPO:0000071 and (BFO:0000050 some UBERON:0004742)))	'calcareous tooth' and (part_of some ('anterior region' and (part_of some dentary)))	PATO:0000462	absent		
101	Dibasal pectoral fin endoskeleton	0	absent	UBERON:2001589	propterygium	PATO:0000462	absent		
101	Dibasal pectoral fin endoskeleton	0	absent	UBERON:4400000	metapterygium	PATO:0000462	absent		
101	Dibasal pectoral fin endoskeleton	1	present	UBERON:2001589	propterygium	PATO:0000467	present		
101	Dibasal pectoral fin endoskeleton	1	present	UBERON:4400000	metapterygium	PATO:0000467	present		
102	Scapula, size relative to the coracoid ()	0	subequal to, or larger than	UBERON:0006849	scapula	PATO:0000586	'increased size'	UBERON:0004743	'coracoid bone'
102	Scapula, size relative to the coracoid ()	0	subequal to, or larger than	UBERON:0006849	scapula	PATOTEMP:6e4effdc-8eb7-46bc-a140-cb47734c2b2f	'subequal size to'	UBERON:0004743	'coracoid bone'
102	Scapula, size relative to the coracoid ()	1	smaller than	UBERON:0006849	scapula	PATO:0000587	'decreased size'	UBERON:0004743	'coracoid bone'
102	Scapula, size relative to the coracoid ()	2	scapula and coracoid absent	UBERON:0006849	scapula	PATO:0000462	absent		
102	Scapula, size relative to the coracoid ()	2	scapula and coracoid absent	UBERON:0004743	'coracoid bone'	PATO:0000462	absent		
103	Glossopharyngeal nerve exits through metotic fissure	0	absent	UBERON:0001649	'glossopharyngeal nerve'	PATO:0000140 and (PHENOSCAPE:complement_of some PATOTEMP:806b4c46-359e-4bdb-ab4d-651f1f542e60)	position and (not some 'exits through')	UBERONTEMP:41980771-8a82-40d2-877e-3156cc80857b	'metotic fissure'
103	Glossopharyngeal nerve exits through metotic fissure	1	present	UBERON:0001649	'glossopharyngeal nerve'	PATOTEMP:806b4c46-359e-4bdb-ab4d-651f1f542e60	'exits through'	UBERONTEMP:41980771-8a82-40d2-877e-3156cc80857b	'metotic fissure'
104	Retroarticular process	0	absent or small and narrow	UBERON:3000543	'retroarticular process'	PATO:0000462	absent		
104	Retroarticular process	0	absent or small and narrow	UBERON:3000543	'retroarticular process'	PATO:0000587	'decreased size'		
104	Retroarticular process	0	absent or small and narrow	UBERON:3000543	'retroarticular process'	PATO:0000599	'decreased width'		
104	Retroarticular process	1	transversely broad, dorsally concave	BSPO:0000079 and (BFO:0000050 some UBERON:3000543)	'dorsal region' and (part_of some 'retroarticular process')	PATO:0001857	concave		
104	Retroarticular process	1	transversely broad, dorsally concave	UBERON:3000543	'retroarticular process'	PATOTEMP:0acbdd0a-cfcf-441f-b842-b0d0542a17c7	'transversely broad'		
105	Humerus, proximal end, posterior prominence of ventral tubercle distinctly greater than that of head of the humerus:	0	no	UBERONTEMP:546f6e9d-06ae-4fc7-9e4c-1a87dfafb737	'posterior prominence of ventral tubercle of humerus'	PATO:0000587	'decreased size'	UBERON:0006801	'proximal head of humerus'
105	Humerus, proximal end, posterior prominence of ventral tubercle distinctly greater than that of head of the humerus:	1	yes	UBERONTEMP:546f6e9d-06ae-4fc7-9e4c-1a87dfafb737	'posterior prominence of ventral tubercle of humerus'	PATO:0000586	'increased size'	UBERON:0006801	'proximal head of humerus'
106	Sternum, spina externa forming a ridge that extends dorsoventrally over entire sternum rostrum:	0	no	UBERONTEMP:0bc2755c-6069-42f5-a9f4-b00b7b3cc25a	'spina externa'	PATO:0000140 and (PHENOSCAPE:complement_of some PATOTEMP:7f09ce31-2209-4b59-b8db-84fe70b35342)	position and (not some 'dorsoventrally extends over')	UBERONTEMP:c378c3db-458f-4b43-a3cb-813d1a2ea85b	'sternum rostrum'
106	Sternum, spina externa forming a ridge that extends dorsoventrally over entire sternum rostrum:	1	yes	UBERONTEMP:0bc2755c-6069-42f5-a9f4-b00b7b3cc25a	'spina externa'	PATOTEMP:7f09ce31-2209-4b59-b8db-84fe70b35342	'dorsoventrally extends over'	UBERONTEMP:c378c3db-458f-4b43-a3cb-813d1a2ea85b	'sternum rostrum'
107	Shape of pharyngeal apophysis (basioccipital)	0	forked anteriorly	BSPO:0000071 and (BFO:0000050 some UBERONTEMP:131c5051-fb07-4138-9f06-eae8880a6338)	'anterior region' and (part_of some 'pharyngeal apophysis')	PATO:0001784	bifurcated		
107	Shape of pharyngeal apophysis (basioccipital)	1	rounded	UBERONTEMP:131c5051-fb07-4138-9f06-eae8880a6338	'pharyngeal apophysis'	PATO:0000411	circular		
108	Humerus, proximal portion, distal end of bicipital surface:	0	indistinct and continuous with the shaft	BSPO:0000078 and (BFO:0000050 some UBERON:4200048)	'distal region' and (part_of some 'bicipital crest')	PATOTEMP:7e0f3ba2-db14-4413-bd25-d910c11ac25f	'continuous with'	UBERON:0004652	'humerus diaphysis'
108	Humerus, proximal portion, distal end of bicipital surface:	0	indistinct and continuous with the shaft	BSPO:0000078 and (BFO:0000050 some UBERON:4200048)	'distal region' and (part_of some 'bicipital crest')	PATO:0000141 and (PHENOSCAPE:complement_of some PATOTEMP:292cb96b-99ee-4c20-94f6-e8b356c13fc4)	structure and (not some 'distinct from')	UBERON:0004652	'humerus diaphysis'
108	Humerus, proximal portion, distal end of bicipital surface:	1	distinct and extends ventral to the shaft	BSPO:0000078 and (BFO:0000050 some UBERON:4200048)	'distal region' and (part_of some 'bicipital crest')	PATO:0001196	'ventral to'	UBERON:0004652	'humerus diaphysis'
108	Humerus, proximal portion, distal end of bicipital surface:	1	distinct and extends ventral to the shaft	BSPO:0000078 and (BFO:0000050 some UBERON:4200048)	'distal region' and (part_of some 'bicipital crest')	PATOTEMP:292cb96b-99ee-4c20-94f6-e8b356c13fc4	'distinct from'	UBERON:0004652	'humerus diaphysis'
109	Labial cartilages	0	absent	UBERONTEMP:dab1de8a-9ec0-4e71-b7ec-8507bcbaccad	'labial cartilage'	PATO:0000462	absent		
109	Labial cartilages	1	present	UBERONTEMP:dab1de8a-9ec0-4e71-b7ec-8507bcbaccad	'labial cartilage'	PATO:0000467	present		
110	Hemipenis, horns (Branch, 1982)	0	absent	UBERONTEMP:faea86d9-5281-441b-be89-0f0be1d49129	'horn of hemipenis'	PATO:0000462	absent		
110	Hemipenis, horns (Branch, 1982)	1	present, simple	UBERONTEMP:faea86d9-5281-441b-be89-0f0be1d49129	'horn of hemipenis'	PATO:0001503	simple		
110	Hemipenis, horns (Branch, 1982)	2	present, multi-cusped	UBERONTEMP:faea86d9-5281-441b-be89-0f0be1d49129	'horn of hemipenis'	PATO:0002257	multicuspidate		
111	Palatines:	0	remain separate anterior to the internal choana	BSPO:0000070 and (BFO:0000050 some (UBERON:0001682 and (BSPO:0000120 some UBERON:0000468))) and (BSPO:0000096 some UBERON:0010425)	'anatomical region' and (part_of some ('palatine bone' and (in_left_side_of some 'multi-cellular organism'))) and (anterior_to some 'internal naris')	PATO:0001505	'separated from'	BSPO:0000070 and (BFO:0000050 some (UBERON:0001682 and (BSPO:0000121 some UBERON:0000468))) and (BSPO:0000096 some UBERON:0010425)	'anatomical region' and (part_of some ('palatine bone' and (in_right_side_of some 'multi-cellular organism'))) and (anterior_to some 'internal naris')
111	Palatines:	1	fused anterior to the internal choana	BSPO:0000070 and (BFO:0000050 some (UBERON:0001682 and (BSPO:0000120 some UBERON:0000468))) and (BSPO:0000096 some UBERON:0010425)	'anatomical region' and (part_of some ('palatine bone' and (in_left_side_of some 'multi-cellular organism'))) and (anterior_to some 'internal naris')	PATO:0000642	'fused with'	BSPO:0000070 and (BFO:0000050 some (UBERON:0001682 and (BSPO:0000121 some UBERON:0000468))) and (BSPO:0000096 some UBERON:0010425)	'anatomical region' and (part_of some ('palatine bone' and (in_right_side_of some 'multi-cellular organism'))) and (anterior_to some 'internal naris')
112	Cheek scale rows	0	scales of similar size, symmetrical rows	UBERONTEMP:27bd04e2-8af0-496b-871b-b54a50c35aac	'cheek scale row'	PATO:0000632	symmetrical		
112	Cheek scale rows	0	scales of similar size, symmetrical rows	UBERONTEMP:ad1e8bd6-4d61-4902-aeb8-3f72123c14df	'cheek scale'	PATOTEMP:1661abba-22d3-4266-b0a2-d7b7d3a7e086	'equal size'	UBERONTEMP:ad1e8bd6-4d61-4902-aeb8-3f72123c14df	'cheek scale'
112	Cheek scale rows	1	scales vary in size, uneven rows	UBERONTEMP:27bd04e2-8af0-496b-871b-b54a50c35aac	'cheek scale row'	PATO:0000616	asymmetrical		
112	Cheek scale rows	1	scales vary in size, uneven rows	UBERONTEMP:ad1e8bd6-4d61-4902-aeb8-3f72123c14df	'cheek scale'	PATOTEMP:3d71e1e4-d61c-4d81-b443-ee4391ba0fde	'variable size'		
113	dP5 posthypocrista and postcingulum continuity on UdP5	0	continuous	UBERONTEMP:071e0de7-9e35-437a-b985-d9ec084e5a42 and (BFO:0000050 some UBERONTEMP:ae0e62b6-59ad-4c21-8e15-b67570c5137a)	posthypocrista and (part_of some 'upper deciduous premolar 5')	PATOTEMP:7e0f3ba2-db14-4413-bd25-d910c11ac25f	'continuous with'	UBERONTEMP:65b40ec3-fa39-4802-bfa8-fb6145400c29 and (BFO:0000050 some UBERONTEMP:ae0e62b6-59ad-4c21-8e15-b67570c5137a)	postcingulum and (part_of some 'upper deciduous premolar 5')
113	dP5 posthypocrista and postcingulum continuity on UdP5	1	not continuous	UBERONTEMP:071e0de7-9e35-437a-b985-d9ec084e5a42 and (BFO:0000050 some UBERONTEMP:ae0e62b6-59ad-4c21-8e15-b67570c5137a)	posthypocrista and (part_of some 'upper deciduous premolar 5')	PATO:0000140 and (PHENOSCAPE:complement_of some PATOTEMP:7e0f3ba2-db14-4413-bd25-d910c11ac25f)	position and (not some 'continuous with')	UBERONTEMP:65b40ec3-fa39-4802-bfa8-fb6145400c29 and (BFO:0000050 some UBERONTEMP:ae0e62b6-59ad-4c21-8e15-b67570c5137a)	postcingulum and (part_of some 'upper deciduous premolar 5')
114	Posterior wall of nasal capsule	0	complete	UBERONTEMP:aa4c27e3-2202-4667-be4f-0db3ba1af6f7	'posterior wall of nasal capsule'	PATOTEMP:251eb770-5822-400b-9c99-b3e238edd6d1	complete		
114	Posterior wall of nasal capsule	1	incomplete	UBERONTEMP:aa4c27e3-2202-4667-be4f-0db3ba1af6f7	'posterior wall of nasal capsule'	PATOTEMP:1f6f1f3a-7529-4b9f-b5ed-edeb5f00b249	'incomplete structure'		
115	Braincase, occipital condyle (Egek9)	0	single unit made of basioccipital and exoccipitals; ovoid or subovoid	UBERON:0006811	'occipital condyle'	PATO:0001891	ovate		
115	Braincase, occipital condyle (Egek9)	0	single unit made of basioccipital and exoccipitals; ovoid or subovoid	UBERON:0006811	'occipital condyle'	PATOTEMP:12674d9d-b375-4f82-8707-76249cafcb65	subovoid		
115	Braincase, occipital condyle (Egek9)	0	single unit made of basioccipital and exoccipitals; ovoid or subovoid	UBERON:0006811	'occipital condyle'	PATOTEMP:90096f39-aa24-414f-b81a-58ac76cd112c	unipartite		
115	Braincase, occipital condyle (Egek9)	0	single unit made of basioccipital and exoccipitals; ovoid or subovoid	UBERON:0006811	'occipital condyle'	PATOTEMP:be5ee941-906d-4f7d-9995-8f7c5dc0fcfe	'composed of'	UBERON:0001692	'basioccipital bone'
115	Braincase, occipital condyle (Egek9)	0	single unit made of basioccipital and exoccipitals; ovoid or subovoid	UBERON:0006811	'occipital condyle'	PATOTEMP:be5ee941-906d-4f7d-9995-8f7c5dc0fcfe	'composed of'	UBERON:0001693	'exoccipital bone'
115	Braincase, occipital condyle (Egek9)	1	bipartate, constructed of exoccipitals	UBERON:0006811	'occipital condyle'	PATOTEMP:8266f831-455f-44f9-ab48-af5e68f51391	bipartite		
115	Braincase, occipital condyle (Egek9)	1	bipartate, constructed of exoccipitals	UBERON:0006811	'occipital condyle'	PATOTEMP:be5ee941-906d-4f7d-9995-8f7c5dc0fcfe	'composed of'	UBERON:0001693	'exoccipital bone'
115	Braincase, occipital condyle (Egek9)	2	single unit made of basioccipital and exoccipitals; U-shaped	UBERON:0006811	'occipital condyle'	PATOTEMP:90096f39-aa24-414f-b81a-58ac76cd112c	unipartite		
115	Braincase, occipital condyle (Egek9)	2	single unit made of basioccipital and exoccipitals; U-shaped	UBERON:0006811	'occipital condyle'	PATO:0001879	U-shaped		
115	Braincase, occipital condyle (Egek9)	2	single unit made of basioccipital and exoccipitals; U-shaped	UBERON:0006811	'occipital condyle'	PATOTEMP:be5ee941-906d-4f7d-9995-8f7c5dc0fcfe	'composed of'	UBERON:0001693	'exoccipital bone'
115	Braincase, occipital condyle (Egek9)	2	single unit made of basioccipital and exoccipitals; U-shaped	UBERON:0006811	'occipital condyle'	PATOTEMP:be5ee941-906d-4f7d-9995-8f7c5dc0fcfe	'composed of'	UBERON:0001692	'basioccipital bone'
115	Braincase, occipital condyle (Egek9)	3	formed only by the basioccipital	UBERON:0006811	'occipital condyle'	PATOTEMP:be5ee941-906d-4f7d-9995-8f7c5dc0fcfe	'composed of'	UBERON:0001692	'basioccipital bone'
116	Opisthotic/cheek contact	0	not in contact	UBERON:0010910	opisthotic	PATO:0001505	'separated from'	UBERON:0001567	cheek
116	Opisthotic/cheek contact	1	in contact and tightly sutured	UBERON:0010910	opisthotic	PATO:0001961	'in contact with'	UBERON:0001567	cheek
116	Opisthotic/cheek contact	1	in contact and tightly sutured	UBERON:0010910	opisthotic	PATOTEMP:5ecbb067-bdff-405c-9ea6-d2dac28b99b5	'sutured with'	UBERON:0001567	cheek
117	Number of centralia in manus or pes:	0	more than one central element	UBERON:0001451	'navicular bone of pes'	PATO:0000070	count		
117	Number of centralia in manus or pes:	0	more than one central element	UBERON:3010060	'centrale (fore)'	PATO:0000070	count		
117	Number of centralia in manus or pes:	1	one central element	UBERON:0001451	'navicular bone of pes'	PATO:0000070	count		
117	Number of centralia in manus or pes:	1	one central element	UBERON:3010060	'centrale (fore)'	PATO:0000070	count		
118	Prismatic cartilage	0	absent	UBERONTEMP:10e29a7f-5845-4c48-9d85-1043712ad536	'prismatic cartilage'	PATO:0000462	absent		
