2		1		UBERON_3010235 and (BFO_0000053 some PATO_0000070) and UBERON_3010235 and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 				UBERON_3010235 and (BFO_0000053 some PATO_0000070) and UBERON_3010235 and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 	
2		1		UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 				UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 	
2		1		UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 				UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 	
2		1		UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 				UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 	
2		1		UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 				UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 	
2		1		UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 				UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 	
2		1		UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 				UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 	
2		1		UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 				UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 	
2		1		UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 				UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 	
2		1		UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 				UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 	
2		1		UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 				UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 	
2		1		UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 				UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 	
2		1		UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 				UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 	
2		1		UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 				UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 	
2		1		UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 				UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 	
2		1		UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 				UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 	
2		1		UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 				UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 	
2		1		UBERON_2001734 and (BSPO_0000120 some UBERON_0000468) and (BSPO_0000096 some (UBERON_2001999 and (BSPO_0000121 some UBERON_0000468))) and (BSPO_0000096 some (UBERON_2001734 and (BSPO_0000121 some UBERON_0000468))) 		PATO_0000070 			
2		1		UBERON_2001734 and (BSPO_0000120 some UBERON_0000468) and (BSPO_0000096 some (UBERON_2001999 and (BSPO_0000121 some UBERON_0000468))) and (BSPO_0000096 some (UBERON_2001734 and (BSPO_0000121 some UBERON_0000468))) 		PATO_0000070 			
2		1		UBERON_2001999 and (BSPO_0000120 some UBERON_0000468) and (BSPO_0000096 some (UBERON_2001999 and (BSPO_0000121 some UBERON_0000468))) and (BSPO_0000096 some (UBERON_2001734 and (BSPO_0000121 some UBERON_0000468))) 		PATO_0001555 			
2		1		UBERON_2001999 and (BSPO_0000120 some UBERON_0000468) and (BSPO_0000096 some (UBERON_2001999 and (BSPO_0000121 some UBERON_0000468))) and (BSPO_0000096 some (UBERON_2001734 and (BSPO_0000121 some UBERON_0000468))) 		PATO_0001555 			
2		1		UBERON_0003113 and (BFO_0000053 some PATO_0001369) 		PATO_0000070 			
2		1				PATO_0000070 			
2		1				PATO_0001555 			
2		1				PATO_0001555 			
2		1		BSPO_0000379 and (BFO_0000053 some PATO_0001369) 		PATO_0000070 			
2		1				PATO_0000070 			
2		1				PATO_0001555 			
2		1				PATO_0001555 			
2		0		UBERON_0000351 and (BFO_0000053 some PATO_0000070) and UBERON_0000351 and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 		PATO_0000070 			
2		0		UBERON_0000351 and (BFO_0000053 some PATO_0000070) and UBERON_0000351 and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 					
2		0		UBERON_0000351 and (BFO_0000053 some PATO_0000070) and UBERON_0000351 and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 					
2		0		UBERON_0000351 and (BFO_0000053 some PATO_0000070) and UBERON_0000351 and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 					
2		0		UBERON_0004529 and (BFO_0000050 some UBERON_0012477) and (BFO_0000053 some PATO_0000070) and UBERON_0004529 and (BFO_0000050 some UBERON_0012477) and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 					
2		0		UBERON_0004529 and (BFO_0000050 some UBERON_0012477) and (BFO_0000053 some PATO_0000070) and UBERON_0004529 and (BFO_0000050 some UBERON_0012477) and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 					
2		0		UBERON_0004529 and (BFO_0000050 some UBERON_0012477) and (BFO_0000053 some PATO_0000070) and UBERON_0004529 and (BFO_0000050 some UBERON_0012477) and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 					
2		0		UBERON_0004529 and (BFO_0000050 some UBERON_0012477) and (BFO_0000053 some PATO_0000070) and UBERON_0004529 and (BFO_0000050 some UBERON_0012477) and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 					
2		0		UBERON_0011671 and (BFO_0000053 some PATO_0000070) and UBERON_0011671 and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 					
2		0		UBERON_0011671 and (BFO_0000053 some PATO_0000070) and UBERON_0011671 and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 					
2		0		UBERON_0011671 and (BFO_0000053 some PATO_0000070) and UBERON_0011671 and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 					
2		0		UBERON_0011671 and (BFO_0000053 some PATO_0000070) and UBERON_0011671 and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 					
2		0		UBERON_2001815 and (BFO_0000053 some PATO_0000070) and UBERON_2001815 and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 					
2		0		UBERON_2001815 and (BFO_0000053 some PATO_0000070) and UBERON_2001815 and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 					
2		0		UBERON_2001815 and (BFO_0000053 some PATO_0000070) and UBERON_2001815 and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 					
2		0		UBERON_2001815 and (BFO_0000053 some PATO_0000070) and UBERON_2001815 and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 					
2		0		UBERON_3010235 and (BFO_0000053 some PATO_0000070) and UBERON_3010235 and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 					
2		0		UBERON_3010235 and (BFO_0000053 some PATO_0000070) and UBERON_3010235 and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 					
2		0		UBERON_3010235 and (BFO_0000053 some PATO_0000070) and UBERON_3010235 and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 					
2		0		UBERON_3010235 and (BFO_0000053 some PATO_0000070) and UBERON_3010235 and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 					
2		0		UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 					
2		0		UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 					
2		0		UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 					
2		0		UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 					
2		0		UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 					
2		0		UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 					
2		0		UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 					
2		0		UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some PATO_0000070) and UBERONTEMP_042b87f9-5e1a-4070-9c56-1e79cd474cde and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 					
2		0		UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 					
2		0		UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 					
2		0		UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 					
2		0		UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_0004747))) 					
2		0		UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 					
2		0		UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 					
2		0		UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 					
2		0		UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some PATO_0000070) and UBERONTEMP_043616cc-abac-415d-b5e7-b0e96d27c4ba and (BFO_0000053 some (PATO_0001555 and (BFO_0000050 some UBERON_2001997))) 					
142		2		UBERONTEMP_c459b036-bbb9-4e8b-8a2b-530b761b6603 		PATO_0000573 			
142		2		UBERONTEMP_c459b036-bbb9-4e8b-8a2b-530b761b6603 					
142		2		UBERONTEMP_c459b036-bbb9-4e8b-8a2b-530b761b6603 		PATO_0000574 			
142		2		UBERONTEMP_c459b036-bbb9-4e8b-8a2b-530b761b6603 					
142		1		UBERONTEMP_c459b036-bbb9-4e8b-8a2b-530b761b6603 		PATO_0000462 			
142		1		UBERONTEMP_c459b036-bbb9-4e8b-8a2b-530b761b6603 					
142		0		UBERONTEMP_c459b036-bbb9-4e8b-8a2b-530b761b6603 		PATO_0000574 			
142		0		UBERONTEMP_c459b036-bbb9-4e8b-8a2b-530b761b6603 					
142		0		UBERONTEMP_c459b036-bbb9-4e8b-8a2b-530b761b6603 		PATO_0000574 			
142		0		UBERONTEMP_c459b036-bbb9-4e8b-8a2b-530b761b6603 					
103		1		UBERON_0001649 and (BFO_0000050 some UBERONTEMP_41980771-8a82-40d2-877e-3156cc80857b) 					
103		1		UBERON_0001649 and (BFO_0000050 some UBERONTEMP_41980771-8a82-40d2-877e-3156cc80857b) 					
67		0		UBERON_0002244 		PATO_0000462 			
67		0		UBERON_0000062 and (BFO_0000053 some PATOTEMP_499c1f37-c1fe-456a-86be-ce5f94a44782) 		PATO_0000462 			
67		0		UBERON_0002244 		PATO_0000467 			
67		0		UBERON_0002244 and (BFO_0000050 some UBERON_0002534) 		PATO_0000467 			
67		1		UBERON_0002244 		PATO_0000467 			
67		1		UBERON_0000062 and (BFO_0000053 some PATOTEMP_499c1f37-c1fe-456a-86be-ce5f94a44782) 		PATO_0000467 			
17		1		UBERON_4200135 and (BSPO_0000120 some UBERON_0000468) 		PATO_0000467 			
17		0		UBERON_4200135 and (BSPO_0000120 some UBERON_0000468) 		PATO_0000462 			
176		1		BSPO_0000001 and (BFO_0000050 some UBERON_4300006) 		PATO_0000070 			
176		1		UBERONTEMP_015ccec7-d8bf-4040-aeb9-92d828def752 and (BFO_0000050 some UBERON_4300006) 		PATO_0000070 			
176		1		UBERONTEMP_015ccec7-d8bf-4040-aeb9-92d828def752 and (BFO_0000050 some UBERON_4300006) 					
176		0		BSPO_0000001 and (BFO_0000050 some UBERON_4300006) 		PATO_0000070 			
176		0		UBERONTEMP_015ccec7-d8bf-4040-aeb9-92d828def752 and (BFO_0000050 some UBERON_4300006) 		PATO_0000070 			
176		0		UBERONTEMP_015ccec7-d8bf-4040-aeb9-92d828def752 and (BFO_0000050 some UBERON_4300006) 					
37		1		UBERONTEMP_ad1e8bd6-4d61-4902-aeb8-3f72123c14df 		PATO_0000467 			
37		1		UBERONTEMP_ad1e8bd6-4d61-4902-aeb8-3f72123c14df 					
37		1		UBERONTEMP_ad1e8bd6-4d61-4902-aeb8-3f72123c14df 		PATO_0000467 			
37		1		UBERONTEMP_ad1e8bd6-4d61-4902-aeb8-3f72123c14df 					
37		1		UBERONTEMP_ad1e8bd6-4d61-4902-aeb8-3f72123c14df 		PATO_0000467 			
37		1		UBERONTEMP_ad1e8bd6-4d61-4902-aeb8-3f72123c14df 					
37		1		UBERON_0002542 		PATO_0000467 			
37		0		UBERONTEMP_ad1e8bd6-4d61-4902-aeb8-3f72123c14df 		PATO_0000467 			
37		0		UBERONTEMP_ad1e8bd6-4d61-4902-aeb8-3f72123c14df 					
37		0		UBERONTEMP_ad1e8bd6-4d61-4902-aeb8-3f72123c14df 		PATO_0000467 			
37		0		UBERONTEMP_ad1e8bd6-4d61-4902-aeb8-3f72123c14df 					
37		0		UBERONTEMP_ad1e8bd6-4d61-4902-aeb8-3f72123c14df 		PATO_0000467 			
37		0		UBERONTEMP_ad1e8bd6-4d61-4902-aeb8-3f72123c14df 					
37		0		UBERONTEMP_ad1e8bd6-4d61-4902-aeb8-3f72123c14df 		PATOTEMP_8a147598-37b4-4f8d-9192-babf0d09e76a 			
37		0		UBERONTEMP_ad1e8bd6-4d61-4902-aeb8-3f72123c14df 					
36		0		UBERON_0006844 and (BFO_0000050 some UBERONTEMP_25ba6edf-9fd6-45cc-ad06-7952cb6cd227) 		PATOTEMP_e3db5ce9-cd00-46fd-ac2a-4e826fc6e84a 			
36		1		UBERON_0006844 and (BFO_0000050 some UBERONTEMP_25ba6edf-9fd6-45cc-ad06-7952cb6cd227) 		PATO_0002281 			
36		1				PATOTEMP_85fc2166-d11b-4aae-95f5-21522ee77e9c 			
36		1		UBERON_0006844 and (BFO_0000050 some UBERONTEMP_25ba6edf-9fd6-45cc-ad06-7952cb6cd227) 		PATOTEMP_36446e65-e986-4e46-8d62-bc7830f6d407 			
79		1		UBERON_0009125 		PATO_0000467 			
79		1		UBERON_0001059 		PATO_0000467 			
79		1		UBERON_0001166 					
79		1		UBERON_3000393 					
79		1		UBERON_3000395 					
79		1		UBERON_3000654 					
79		1		UBERON_3000667 					
79		1		UBERON_3000752 					
79		1		UBERON_3000822 					
79		1		UBERON_3010538 					
79		1		UBERON_3010780 					
79		1		UBERON_3010781 					
79		1		UBERON_3010786 					
79		1		UBERON_3010787 					
79		1		UBERONTEMP_a85f7cba-e17d-473d-8ebe-e8e51e17c04d 					
79		1		UBERONTEMP_a85f7cba-e17d-473d-8ebe-e8e51e17c04d 					
79		1		UBERON_0001062 and (BFO_0000050 some UBERON_0001688) 		PATO_0000467 			
79		1		UBERON_0001688 					
79		0		UBERON_0009125 		PATO_0000462 			
79		0		UBERON_0001059 		PATO_0000462 			
79		0		UBERON_0001166 					
79		0		UBERON_3000393 					
79		0		UBERON_3000395 					
79		0		UBERON_3000654 					
79		0		UBERON_3000667 					
79		0		UBERON_3000752 					
79		0		UBERON_3000822 					
79		0		UBERON_3010538 					
79		0		UBERON_3010780 					
79		0		UBERON_3010781 					
79		0		UBERON_3010786 					
79		0		UBERON_3010787 					
79		0		UBERONTEMP_a85f7cba-e17d-473d-8ebe-e8e51e17c04d 					
79		0		UBERONTEMP_a85f7cba-e17d-473d-8ebe-e8e51e17c04d 					
79		0		UBERON_0001062 and (BFO_0000050 some UBERON_0001688) 		PATO_0000462 			
79		0		UBERON_0001688 					
40		1		UBERON_0001681 		PATO_0002180 			
40		1		BSPO_0000071 and (BFO_0000050 some BSPO_0000006) and (BFO_0000053 some PATO_0000052) 		PATO_0002180 			
40		2		UBERON_0001681 		PATO_0000467 			
40		2		BSPO_0000071 and (BFO_0000050 some BSPO_0000006) and (BFO_0000053 some PATO_0000052) 		PATO_0000467 			
40		0		UBERON_0001681 		PATO_0000467 			
40		0		BSPO_0000071 and (BFO_0000050 some BSPO_0000006) and (BFO_0000053 some PATO_0000052) 		PATO_0000467 			
143		1		UBERON_0000161 and (BFO_0000050 some UBERON_0002244) 		PATO_0000467 			
143		1		UBERON_0000161 and (BFO_0000050 some UBERON_0004529) 					
143		1		UBERON_0005744 and (BFO_0000050 some UBERON_0002244) 					
143		1		UBERON_0005744 and (BFO_0000050 some UBERON_0004529) 					
143		1		UBERONTEMP_93300be9-c8a2-4683-bf24-aac2a855eac6 and (BFO_0000050 some UBERON_0002244) 					
143		1		UBERONTEMP_93300be9-c8a2-4683-bf24-aac2a855eac6 and (BFO_0000050 some UBERON_0002244) 					
143		1		UBERONTEMP_93300be9-c8a2-4683-bf24-aac2a855eac6 and (BFO_0000050 some UBERON_0004529) 					
143		1		UBERONTEMP_93300be9-c8a2-4683-bf24-aac2a855eac6 and (BFO_0000050 some UBERON_0004529) 					
143		0		UBERON_0000161 and (BFO_0000050 some UBERON_0002244) 		PATO_0000462 			
143		0		UBERON_0000161 and (BFO_0000050 some UBERON_0004529) 					
143		0		UBERON_0005744 and (BFO_0000050 some UBERON_0002244) 					
143		0		UBERON_0005744 and (BFO_0000050 some UBERON_0004529) 					
143		0		UBERONTEMP_93300be9-c8a2-4683-bf24-aac2a855eac6 and (BFO_0000050 some UBERON_0002244) 					
143		0		UBERONTEMP_93300be9-c8a2-4683-bf24-aac2a855eac6 and (BFO_0000050 some UBERON_0002244) 					
143		0		UBERONTEMP_93300be9-c8a2-4683-bf24-aac2a855eac6 and (BFO_0000050 some UBERON_0004529) 					
143		0		UBERONTEMP_93300be9-c8a2-4683-bf24-aac2a855eac6 and (BFO_0000050 some UBERON_0004529) 					
10		0		UBERONTEMP_160a7d88-ce21-4e9f-bc46-5cb40d86b259 		BSPO_0000099 		UBERON_0003155 	
10		0		UBERONTEMP_160a7d88-ce21-4e9f-bc46-5cb40d86b259 				UBERON_0006054 	
10		1		UBERONTEMP_160a7d88-ce21-4e9f-bc46-5cb40d86b259 		PATO_0002443 		UBERON_0003155 	
10		1		UBERONTEMP_160a7d88-ce21-4e9f-bc46-5cb40d86b259 				UBERON_0006054 	
10		2		UBERONTEMP_160a7d88-ce21-4e9f-bc46-5cb40d86b259 		BSPO_0000096 		UBERON_0003155 	
10		2		UBERONTEMP_160a7d88-ce21-4e9f-bc46-5cb40d86b259 				UBERON_0006054 	
47		0		UBERON_3000543 		PATO_0000467 			
47		1		UBERON_3000543 		PATO_0000467 			
47		1		UBERON_0001474 and (BFO_0000053 some PATO_0000396) 		PATO_0000025 			
27		0		UBERONTEMP_6be80d29-edb2-4da5-ae46-0ceed67a11fb 		PATOTEMP_05e2dbcc-ba43-40e1-a80c-af1fdcb368b2 			
